customer_id,plan,quantity,purchase_date,total_spent
CTL235,Blue home l,2,2022-07-27,80000
CTL235,Blue sky l,1,2022-06-10,35000
CTL235,Blue one l,1,2022-08-26,5000
CTL235,Blue one m,2,2022-07-16,6000
CTL236,Blue go s,1,2022-03-16,2000
CTL236,Blue go plus l,1,2022-11-10,40000
CTL236,Blue go plus m,2,2022-05-01,50000
CTL236,Blue go xxl,2,2022-07-04,70000
CTL236,Blue one xl,1,2022-06-04,10000
CTL236,Blue home m,2,2022-10-06,50000
CTL237,Blue go s,2,2022-11-04,4000
CTL237,Blue go xxl,2,2022-07-12,70000
CTL237,Blue home m,1,2022-11-22,25000
CTL237,Blue go plus m,1,2022-05-30,25000
CTL237,Blue go plus l,2,2022-05-08,80000
CTL237,Blue sky l,1,2022-11-25,35000
CTL237,Blue one l,2,2022-10-20,10000
CTL237,Blue go m,2,2022-09-19,10000
CTL237,Blue go xxl,2,2022-03-07,70000
CTL237,Blue sky m,1,2022-03-16,20000
CTL237,Blue go plus S,1,2022-04-01,15000
CTL237,Blue home l,1,2022-12-27,40000
CTL238,Blue one s,1,2022-08-31,2000
CTL238,Blue go m,1,2022-06-11,5000
CTL238,Blue go s,1,2022-12-26,2000
CTL238,Blue go plus m,1,2022-11-17,25000
CTL238,Blue go m,2,2022-03-18,10000
CTL238,Blue go plus m,1,2022-07-25,25000
CTL238,Blue go s,2,2022-11-06,4000
CTL238,Blue one m,2,2022-01-21,6000
CTL238,Blue go l,1,2022-07-09,10000
CTL238,Blue go xl,1,2022-08-12,20000
CTL238,Blue one s,1,2022-11-11,2000
CTL239,Blue one s,2,2022-12-06,4000
CTL239,Blue one m,2,2022-09-12,6000
CTL239,Blue go m,1,2022-09-26,5000
CTL239,Blue home l,1,2022-06-30,40000
CTL239,Blue go xxl,2,2022-04-26,70000
CTL239,Blue one l,2,2022-07-16,10000
CTL239,Blue one l,2,2022-01-01,10000
CTL240,Blue go m,1,2022-12-15,5000
CTL240,Blue one l,1,2022-11-28,5000
CTL240,Blue go plus l,1,2022-04-26,40000
CTL240,Blue go plus S,1,2022-01-26,15000
CTL240,Blue go xl,1,2022-06-12,20000
CTL240,Blue one l,1,2022-11-27,5000
CTL241,Blue one xl,2,2022-06-19,20000
CTL241,Blue go s,2,2022-11-01,4000
CTL241,Blue one l,2,2022-05-17,10000
CTL241,Blue sky m,1,2022-03-03,20000
CTL241,Blue go plus m,2,2022-08-10,50000
CTL241,Blue go xl,1,2022-02-15,20000
CTL241,Blue home s,2,2022-04-19,30000
CTL241,Blue home m,1,2022-11-04,25000
CTL241,Blue go plus S,2,2022-12-26,30000
CTL241,Blue sky m,2,2022-07-02,40000
CTL241,Blue go xl,2,2022-09-26,40000
CTL242,Blue home m,1,2022-07-08,25000
CTL242,Blue go s,1,2022-03-11,2000
CTL242,Blue sky l,2,2022-10-17,70000
CTL242,Blue go plus S,1,2022-05-22,15000
CTL242,Blue go plus m,1,2022-11-17,25000
CTL242,Blue go plus m,1,2022-05-24,25000
CTL243,Blue one s,2,2022-05-16,4000
CTL243,Blue go plus m,2,2022-01-18,50000
CTL243,Blue go m,1,2022-08-18,5000
CTL243,Blue home s,1,2022-09-05,15000
CTL243,Blue go s,1,2022-09-17,2000
CTL243,Blue one s,1,2022-11-16,2000
CTL243,Blue one s,1,2022-04-14,2000
CTL243,Blue one s,2,2022-06-26,4000
CTL243,Blue home m,1,2022-05-19,25000
CTL244,Blue go xxl,1,2022-09-12,35000
CTL244,Blue one s,1,2022-01-25,2000
CTL244,Blue go l,1,2022-02-03,10000
CTL244,Blue one m,1,2022-05-25,3000
CTL244,Blue home l,1,2022-06-08,40000
CTL244,Blue sky l,1,2022-10-17,35000
CTL244,Blue sky l,2,2022-01-28,70000
CTL244,Blue one s,2,2022-07-07,4000
CTL244,Blue go plus l,1,2022-02-11,40000
CTL244,Blue one m,1,2022-05-24,3000
CTL244,Blue go xl,1,2022-06-17,20000
CTL244,Blue one xl,1,2022-08-25,10000
CTL244,Blue go plus S,2,2022-03-07,30000
CTL244,Blue sky l,2,2022-10-14,70000
CTL244,Blue one xl,2,2022-07-25,20000
CTL245,Blue go plus m,1,2022-03-21,25000
CTL245,Blue home s,2,2022-09-24,30000
CTL245,Blue home m,2,2022-01-05,50000
CTL245,Blue sky m,1,2022-09-10,20000
CTL245,Blue home l,2,2022-05-18,80000
CTL246,Blue home m,2,2022-08-04,50000
CTL246,Blue go l,2,2022-07-01,20000
CTL246,Blue home l,2,2022-07-15,80000
CTL246,Blue go plus l,2,2022-09-07,80000
CTL246,Blue home s,2,2022-03-04,30000
CTL246,Blue go m,2,2022-02-01,10000
CTL246,Blue go plus l,1,2022-12-27,40000
CTL246,Blue sky m,1,2022-05-14,20000
CTL246,Blue home m,2,2022-06-02,50000
CTL246,Blue go plus m,2,2022-10-20,50000
CTL246,Blue go m,2,2022-12-09,10000
CTL246,Blue go xxl,2,2022-10-16,70000
CTL246,Blue home l,1,2022-02-15,40000
CTL246,Blue home l,1,2022-01-24,40000
CTL246,Blue go s,1,2022-06-03,2000
CTL247,Blue one xl,2,2022-04-20,20000
CTL247,Blue go xxl,2,2022-04-24,70000
CTL247,Blue home l,2,2022-02-12,80000
CTL247,Blue go xxl,1,2022-08-20,35000
CTL247,Blue go xl,2,2022-08-12,40000
CTL247,Blue go xl,2,2022-12-10,40000
CTL247,Blue sky l,2,2022-10-28,70000
CTL247,Blue one m,1,2022-04-01,3000
CTL247,Blue one xl,2,2022-10-23,20000
CTL247,Blue sky l,1,2022-05-21,35000
CTL247,Blue one xl,1,2022-11-18,10000
CTL247,Blue one m,2,2022-08-11,6000
CTL247,Blue one xl,2,2022-05-09,20000
CTL247,Blue one s,1,2022-11-22,2000
CTL248,Blue go plus l,2,2022-09-10,80000
CTL248,Blue go m,1,2022-07-15,5000
CTL248,Blue go m,2,2022-04-03,10000
CTL248,Blue one s,2,2022-07-25,4000
CTL248,Blue one xl,2,2022-10-01,20000
CTL248,Blue one s,2,2022-05-30,4000
CTL248,Blue go plus S,1,2022-10-02,15000
CTL248,Blue go xl,2,2022-09-14,40000
CTL248,Blue go l,1,2022-07-04,10000
CTL248,Blue go xxl,2,2022-05-07,70000
CTL249,Blue home s,1,2022-05-06,15000
CTL249,Blue one xl,1,2022-11-25,10000
CTL249,Blue one m,1,2022-05-15,3000
CTL249,Blue one m,1,2022-04-28,3000
CTL249,Blue home m,2,2022-05-17,50000
CTL249,Blue go xxl,2,2022-06-21,70000
CTL249,Blue home m,2,2022-03-22,50000
CTL249,Blue go xxl,2,2022-08-24,70000
CTL249,Blue home s,2,2022-10-21,30000
CTL249,Blue go plus S,1,2022-05-27,15000
CTL249,Blue home m,1,2022-03-08,25000
CTL250,Blue sky l,1,2022-07-09,35000
CTL250,Blue one m,2,2022-05-23,6000
CTL250,Blue one m,2,2022-05-08,6000
CTL250,Blue go m,2,2022-02-06,10000
CTL250,Blue go plus l,1,2022-07-28,40000
CTL250,Blue go plus m,1,2022-01-20,25000
CTL250,Blue home s,2,2022-09-07,30000
CTL250,Blue go xl,2,2022-08-17,40000
CTL250,Blue go m,1,2022-05-06,5000
CTL250,Blue one s,2,2022-09-03,4000
CTL250,Blue sky m,2,2022-04-15,40000
CTL250,Blue go l,1,2022-06-21,10000
CTL250,Blue one l,2,2022-10-11,10000
CTL250,Blue go xxl,1,2022-09-24,35000
CTL250,Blue one s,2,2022-08-09,4000
CTL251,Blue go plus S,2,2022-09-07,30000
CTL251,Blue go m,1,2022-11-04,5000
CTL251,Blue one s,2,2022-01-15,4000
CTL251,Blue one s,2,2022-01-12,4000
CTL251,Blue sky m,2,2022-04-27,40000
CTL251,Blue one s,1,2022-07-24,2000
CTL251,Blue go plus m,2,2022-01-24,50000
CTL251,Blue sky m,2,2022-01-26,40000
CTL251,Blue go xxl,1,2022-11-08,35000
CTL251,Blue home l,2,2022-03-18,80000
CTL251,Blue sky m,2,2022-10-12,40000
CTL251,Blue go plus S,1,2022-07-07,15000
CTL251,Blue go plus S,1,2022-09-20,15000
CTL252,Blue go m,2,2022-04-10,10000
CTL252,Blue go plus m,2,2022-06-22,50000
CTL252,Blue go l,1,2022-05-14,10000
CTL252,Blue go plus S,2,2022-10-20,30000
CTL252,Blue sky m,2,2022-04-04,40000
CTL252,Blue one s,2,2022-12-26,4000
CTL252,Blue sky l,2,2022-11-07,70000
CTL252,Blue go plus m,1,2022-06-16,25000
CTL253,Blue go xxl,1,2022-01-11,35000
CTL253,Blue home s,2,2022-04-08,30000
CTL253,Blue go s,1,2022-09-03,2000
CTL253,Blue go s,1,2022-12-02,2000
CTL253,Blue go plus m,2,2022-06-21,50000
CTL253,Blue go plus m,2,2022-03-16,50000
CTL253,Blue go plus S,1,2022-09-27,15000
CTL253,Blue home s,1,2022-08-06,15000
CTL254,Blue go s,2,2022-12-28,4000
CTL254,Blue go plus S,2,2022-10-02,30000
CTL254,Blue sky m,1,2022-04-01,20000
CTL254,Blue go m,2,2022-03-01,10000
CTL254,Blue go xxl,1,2022-04-19,35000
CTL254,Blue one l,2,2022-08-02,10000
CTL254,Blue one s,2,2022-01-06,4000
CTL254,Blue go xxl,2,2022-07-15,70000
CTL254,Blue one xl,1,2022-10-16,10000
CTL254,Blue go xxl,2,2022-04-08,70000
CTL255,Blue one xl,2,2022-02-10,20000
CTL255,Blue go plus S,1,2022-10-06,15000
CTL255,Blue go plus l,1,2022-04-06,40000
CTL255,Blue go xl,2,2022-11-20,40000
CTL255,Blue sky l,2,2022-12-20,70000
CTL255,Blue go xxl,2,2022-11-20,70000
CTL255,Blue home l,2,2022-01-14,80000
CTL255,Blue go l,1,2022-09-03,10000
CTL255,Blue go xl,1,2022-12-01,20000
CTL255,Blue one s,1,2022-08-18,2000
CTL255,Blue go s,1,2022-03-22,2000
CTL255,Blue one s,1,2022-10-19,2000
CTL255,Blue one m,2,2022-10-02,6000
CTL255,Blue go plus l,2,2022-09-14,80000
CTL255,Blue go m,2,2022-04-27,10000
CTL256,Blue home l,2,2022-08-03,80000
CTL256,Blue go plus l,1,2022-05-24,40000
CTL256,Blue home m,1,2022-06-20,25000
CTL256,Blue one m,1,2022-09-23,3000
CTL256,Blue home m,1,2022-01-24,25000
CTL256,Blue go s,2,2022-06-12,4000
CTL256,Blue go plus m,2,2022-02-11,50000
CTL256,Blue go s,1,2022-07-08,2000
CTL257,Blue home m,1,2022-10-07,25000
CTL257,Blue one l,2,2022-02-22,10000
CTL257,Blue one xl,2,2022-04-23,20000
CTL257,Blue sky l,2,2022-08-24,70000
CTL257,Blue one s,1,2022-03-04,2000
CTL257,Blue go xl,2,2022-02-07,40000
CTL257,Blue go xl,1,2022-08-17,20000
CTL257,Blue go s,1,2022-02-19,2000
CTL257,Blue go plus l,1,2022-08-26,40000
CTL257,Blue one m,1,2022-04-19,3000
CTL257,Blue home s,1,2022-01-29,15000
CTL258,Blue one l,2,2022-12-25,10000
CTL258,Blue go plus m,2,2022-09-04,50000
CTL258,Blue home l,2,2022-06-24,80000
CTL258,Blue home s,2,2022-02-05,30000
CTL258,Blue go s,1,2022-06-19,2000
CTL258,Blue one l,1,2022-10-15,5000
CTL258,Blue go s,2,2022-07-14,4000
CTL258,Blue sky l,1,2022-02-16,35000
CTL258,Blue one s,2,2022-02-10,4000
CTL258,Blue go xl,2,2022-12-12,40000
CTL258,Blue one xl,2,2022-10-25,20000
CTL259,Blue go xl,1,2022-09-23,20000
CTL259,Blue home l,2,2022-10-04,80000
CTL259,Blue go s,1,2022-09-25,2000
CTL259,Blue go plus S,1,2022-11-30,15000
CTL259,Blue one l,2,2022-10-20,10000
CTL259,Blue home m,1,2022-05-11,25000
CTL259,Blue home m,2,2022-04-16,50000
CTL259,Blue home l,2,2022-04-25,80000
CTL259,Blue go s,2,2022-05-03,4000
CTL259,Blue one xl,1,2022-01-08,10000
CTL259,Blue sky l,1,2022-07-02,35000
CTL259,Blue go xxl,1,2022-03-01,35000
CTL259,Blue go m,1,2022-06-13,5000
CTL259,Blue go s,1,2022-04-06,2000
CTL260,Blue go l,1,2022-02-06,10000
CTL260,Blue sky l,2,2022-04-03,70000
CTL260,Blue go plus l,2,2022-04-13,80000
CTL260,Blue go s,1,2022-01-18,2000
CTL260,Blue sky l,2,2022-10-15,70000
CTL260,Blue one xl,1,2022-07-02,10000
CTL260,Blue one l,2,2022-09-25,10000
CTL260,Blue go xxl,2,2022-01-12,70000
CTL260,Blue one m,1,2022-08-19,3000
CTL260,Blue go plus m,1,2022-05-25,25000
CTL260,Blue go l,2,2022-08-10,20000
CTL260,Blue go xxl,2,2022-03-27,70000
CTL260,Blue one xl,2,2022-02-19,20000
CTL260,Blue go s,1,2022-10-23,2000
CTL260,Blue home l,2,2022-08-16,80000
CTL261,Blue go plus m,1,2022-05-26,25000
CTL261,Blue go plus l,1,2022-05-14,40000
CTL261,Blue home s,2,2022-02-04,30000
CTL261,Blue go xxl,2,2022-03-31,70000
CTL261,Blue one m,1,2022-06-29,3000
CTL261,Blue go xxl,1,2022-03-21,35000
CTL261,Blue one l,2,2022-02-23,10000
CTL261,Blue sky m,1,2022-01-04,20000
CTL261,Blue home s,1,2022-08-15,15000
CTL262,Blue one l,1,2022-12-20,5000
CTL262,Blue home l,2,2022-06-19,80000
CTL262,Blue one s,2,2022-10-25,4000
CTL262,Blue one m,1,2022-11-27,3000
CTL262,Blue go plus l,1,2022-12-23,40000
CTL262,Blue home l,2,2022-05-29,80000
CTL263,Blue sky l,2,2022-03-10,70000
CTL263,Blue home m,1,2022-09-15,25000
CTL263,Blue go plus m,1,2022-12-09,25000
CTL263,Blue sky l,2,2022-12-10,70000
CTL263,Blue one l,1,2022-01-12,5000
CTL263,Blue one s,1,2022-04-22,2000
CTL264,Blue home m,2,2022-10-13,50000
CTL264,Blue go plus m,1,2022-01-17,25000
CTL264,Blue go xl,1,2022-09-24,20000
CTL264,Blue go xxl,1,2022-05-14,35000
CTL264,Blue go s,2,2022-04-07,4000
CTL264,Blue one m,1,2022-04-20,3000
CTL264,Blue home s,1,2022-04-03,15000
CTL264,Blue go plus S,1,2022-05-02,15000
CTL264,Blue go l,2,2022-10-15,20000
CTL264,Blue home m,2,2022-11-11,50000
CTL264,Blue home m,1,2022-07-22,25000
CTL264,Blue go xxl,2,2022-07-29,70000
CTL264,Blue go xxl,1,2022-08-14,35000
CTL264,Blue go plus m,2,2022-11-20,50000
CTL264,Blue one m,1,2022-07-23,3000
CTL265,Blue go plus m,2,2022-12-13,50000
CTL265,Blue home s,2,2022-08-12,30000
CTL265,Blue go xxl,2,2022-10-29,70000
CTL265,Blue go l,1,2022-02-23,10000
CTL265,Blue one s,1,2022-09-27,2000
CTL265,Blue go xl,2,2022-04-05,40000
CTL265,Blue go plus m,1,2022-06-27,25000
CTL265,Blue home s,2,2022-05-06,30000
CTL265,Blue one xl,2,2022-03-03,20000
CTL265,Blue sky l,1,2022-05-30,35000
CTL265,Blue go m,2,2022-10-12,10000
CTL266,Blue go xl,1,2022-02-14,20000
CTL266,Blue one xl,2,2022-12-23,20000
CTL266,Blue home l,2,2022-08-19,80000
CTL266,Blue go plus l,1,2022-06-06,40000
CTL266,Blue sky l,1,2022-02-08,35000
CTL266,Blue home m,2,2022-05-22,50000
CTL266,Blue go s,1,2022-11-07,2000
CTL267,Blue one l,1,2022-09-21,5000
CTL267,Blue sky m,1,2022-06-26,20000
CTL267,Blue sky m,2,2022-08-21,40000
CTL267,Blue home l,1,2022-10-08,40000
CTL267,Blue home l,1,2022-11-24,40000
CTL267,Blue home l,1,2022-09-12,40000
CTL267,Blue go plus l,2,2022-08-01,80000
CTL267,Blue one s,2,2022-06-09,4000
CTL267,Blue go plus m,1,2022-12-19,25000
CTL267,Blue home l,1,2022-06-15,40000
CTL267,Blue one l,1,2022-07-01,5000
CTL267,Blue sky m,1,2022-07-19,20000
CTL267,Blue home m,1,2022-11-14,25000
CTL267,Blue one s,1,2022-07-21,2000
CTL267,Blue sky m,1,2022-06-11,20000
CTL268,Blue home l,2,2022-06-30,80000
CTL268,Blue one m,1,2022-11-13,3000
CTL268,Blue home m,2,2022-01-04,50000
CTL268,Blue sky m,1,2022-06-06,20000
CTL268,Blue home l,2,2022-12-15,80000
CTL269,Blue go s,1,2022-10-14,2000
CTL269,Blue go s,2,2022-08-22,4000
CTL269,Blue go plus l,2,2022-07-08,80000
CTL269,Blue go plus S,2,2022-10-14,30000
CTL269,Blue one xl,2,2022-01-13,20000
CTL269,Blue one m,1,2022-08-05,3000
CTL269,Blue sky m,2,2022-04-13,40000
CTL269,Blue sky l,1,2022-01-17,35000
CTL269,Blue go xxl,1,2022-04-28,35000
CTL269,Blue go xxl,1,2022-09-09,35000
CTL269,Blue go plus m,1,2022-05-24,25000
CTL270,Blue go xxl,2,2022-06-21,70000
CTL270,Blue go plus l,2,2022-01-17,80000
CTL270,Blue go xxl,2,2022-03-29,70000
CTL270,Blue go m,2,2022-03-05,10000
CTL270,Blue sky m,1,2022-07-18,20000
CTL270,Blue go xl,2,2022-05-09,40000
CTL270,Blue go xl,2,2022-05-25,40000
CTL271,Blue go plus S,1,2022-03-18,15000
CTL271,Blue go plus l,1,2022-01-02,40000
CTL271,Blue home l,1,2022-06-05,40000
CTL271,Blue go m,1,2022-07-18,5000
CTL271,Blue go xl,2,2022-01-04,40000
CTL271,Blue sky l,1,2022-11-04,35000
CTL272,Blue one s,2,2022-09-28,4000
CTL272,Blue one l,1,2022-03-03,5000
CTL272,Blue go plus l,1,2022-11-20,40000
CTL272,Blue one s,2,2022-02-16,4000
CTL272,Blue go xl,2,2022-03-18,40000
CTL272,Blue go m,2,2022-12-29,10000
CTL272,Blue one s,1,2022-04-29,2000
CTL272,Blue go plus S,2,2022-01-29,30000
CTL273,Blue home m,2,2022-02-20,50000
CTL273,Blue sky l,2,2022-02-10,70000
CTL273,Blue home l,2,2022-08-05,80000
CTL273,Blue one xl,1,2022-09-26,10000
CTL273,Blue go plus m,2,2022-11-29,50000
CTL273,Blue go xl,2,2022-05-14,40000
CTL273,Blue go xl,1,2022-08-01,20000
CTL273,Blue go xl,2,2022-09-07,40000
CTL273,Blue go s,2,2022-12-03,4000
CTL274,Blue home l,1,2022-03-10,40000
CTL274,Blue home s,2,2022-04-29,30000
CTL274,Blue go xl,2,2022-07-05,40000
CTL274,Blue home m,1,2022-02-27,25000
CTL274,Blue go xl,2,2022-11-05,40000
CTL274,Blue sky l,1,2022-04-20,35000
CTL274,Blue go plus l,2,2022-07-27,80000
CTL274,Blue one xl,2,2022-12-23,20000
CTL274,Blue go m,1,2022-07-18,5000
CTL274,Blue one m,2,2022-09-08,6000
CTL274,Blue home s,1,2022-09-12,15000
CTL274,Blue go plus l,2,2022-03-24,80000
CTL274,Blue one m,1,2022-03-13,3000
CTL274,Blue one l,1,2022-08-21,5000
CTL275,Blue go m,2,2022-05-13,10000
CTL275,Blue go s,1,2022-08-27,2000
CTL275,Blue one xl,1,2022-03-07,10000
CTL275,Blue go s,2,2022-04-22,4000
CTL275,Blue go plus S,1,2022-12-07,15000
CTL275,Blue go m,2,2022-03-31,10000
CTL275,Blue sky m,2,2022-06-07,40000
CTL275,Blue go s,1,2022-11-25,2000
CTL275,Blue sky m,1,2022-05-13,20000
CTL276,Blue one s,2,2022-01-08,4000
CTL276,Blue sky l,1,2022-11-20,35000
CTL276,Blue one m,1,2022-09-10,3000
CTL276,Blue sky l,1,2022-04-15,35000
CTL276,Blue one s,1,2022-07-19,2000
CTL276,Blue one l,1,2022-10-27,5000
CTL276,Blue one m,1,2022-07-15,3000
CTL276,Blue go xxl,2,2022-10-23,70000
CTL276,Blue go m,2,2022-10-24,10000
CTL276,Blue one l,2,2022-12-23,10000
CTL276,Blue go plus l,2,2022-07-15,80000
CTL276,Blue go l,1,2022-02-22,10000
CTL277,Blue go l,1,2022-12-07,10000
CTL277,Blue home l,1,2022-01-05,40000
CTL277,Blue one xl,1,2022-12-05,10000
CTL277,Blue go plus S,2,2022-09-12,30000
CTL277,Blue go s,1,2022-06-11,2000
CTL277,Blue go m,1,2022-10-07,5000
CTL277,Blue home l,2,2022-07-30,80000
CTL277,Blue go plus m,2,2022-05-13,50000
CTL277,Blue one s,2,2022-10-11,4000
CTL277,Blue one s,2,2022-07-25,4000
CTL277,Blue home m,2,2022-03-11,50000
CTL277,Blue sky m,2,2022-03-10,40000
CTL277,Blue go l,2,2022-10-15,20000
CTL277,Blue go plus m,2,2022-02-24,50000
CTL277,Blue one m,1,2022-05-06,3000
CTL278,Blue sky l,1,2022-06-13,35000
CTL278,Blue go s,1,2022-05-12,2000
CTL278,Blue go s,2,2022-12-10,4000
CTL278,Blue one xl,2,2022-07-22,20000
CTL278,Blue one l,2,2022-04-03,10000
CTL278,Blue go plus m,2,2022-09-10,50000
CTL278,Blue go plus l,1,2022-01-19,40000
CTL278,Blue sky m,1,2022-02-19,20000
CTL278,Blue go plus S,2,2022-10-18,30000
CTL278,Blue go s,2,2022-12-14,4000
CTL278,Blue go plus S,1,2022-07-04,15000
CTL278,Blue go plus S,2,2022-01-15,30000
CTL278,Blue home m,2,2022-05-03,50000
CTL279,Blue home l,1,2022-02-06,40000
CTL279,Blue sky l,1,2022-04-26,35000
CTL279,Blue go plus l,2,2022-11-19,80000
CTL279,Blue go m,1,2022-10-11,5000
CTL279,Blue sky l,2,2022-05-31,70000
CTL279,Blue one m,1,2022-06-23,3000
CTL279,Blue go plus m,2,2022-07-08,50000
CTL279,Blue go m,2,2022-12-11,10000
CTL280,Blue home s,2,2022-03-18,30000
CTL280,Blue home l,1,2022-01-03,40000
CTL280,Blue go s,2,2022-11-30,4000
CTL280,Blue sky m,1,2022-06-30,20000
CTL280,Blue go s,1,2022-10-04,2000
CTL280,Blue home s,2,2022-03-10,30000
CTL280,Blue go plus l,2,2022-01-22,80000
CTL280,Blue one m,1,2022-04-16,3000
CTL281,Blue home l,1,2022-11-07,40000
CTL281,Blue go plus S,2,2022-09-22,30000
CTL281,Blue sky m,2,2022-03-24,40000
CTL281,Blue sky l,2,2022-09-06,70000
CTL281,Blue go plus S,2,2022-08-27,30000
CTL281,Blue go s,1,2022-02-19,2000
CTL281,Blue sky m,2,2022-02-24,40000
CTL281,Blue go plus m,2,2022-05-08,50000
CTL281,Blue one xl,2,2022-09-06,20000
CTL281,Blue go xl,2,2022-09-29,40000
CTL281,Blue one xl,1,2022-04-07,10000
CTL281,Blue go xxl,2,2022-08-10,70000
CTL281,Blue one xl,1,2022-12-29,10000
CTL281,Blue go plus m,2,2022-11-24,50000
CTL282,Blue go m,2,2022-09-11,10000
CTL282,Blue one xl,2,2022-10-26,20000
CTL282,Blue one l,1,2022-11-20,5000
CTL282,Blue one s,2,2022-05-06,4000
CTL282,Blue sky l,1,2022-05-14,35000
CTL282,Blue one l,2,2022-02-01,10000
CTL282,Blue go s,1,2022-02-11,2000
CTL282,Blue one xl,2,2022-04-27,20000
CTL282,Blue one l,2,2022-02-13,10000
CTL282,Blue go plus m,1,2022-04-06,25000
CTL282,Blue sky m,2,2022-08-08,40000
CTL282,Blue go s,2,2022-03-11,4000
CTL283,Blue go plus m,2,2022-03-01,50000
CTL283,Blue sky l,1,2022-04-08,35000
CTL283,Blue home s,1,2022-07-25,15000
CTL283,Blue sky l,1,2022-07-29,35000
CTL283,Blue go l,2,2022-06-16,20000
CTL283,Blue go s,2,2022-11-15,4000
CTL283,Blue go plus m,1,2022-11-19,25000
CTL283,Blue one l,1,2022-01-01,5000
CTL283,Blue one l,2,2022-03-08,10000
CTL283,Blue home m,1,2022-02-26,25000
CTL283,Blue go plus S,1,2022-04-07,15000
CTL283,Blue go plus l,1,2022-02-10,40000
CTL284,Blue home l,1,2022-10-17,40000
CTL284,Blue one l,2,2022-11-13,10000
CTL284,Blue go m,2,2022-04-13,10000
CTL284,Blue go xxl,2,2022-07-08,70000
CTL284,Blue go s,2,2022-11-25,4000
CTL285,Blue go xl,1,2022-10-15,20000
CTL285,Blue one xl,2,2022-01-01,20000
CTL285,Blue home m,1,2022-06-07,25000
CTL285,Blue go xl,2,2022-10-13,40000
CTL285,Blue one l,1,2022-12-30,5000
CTL285,Blue home l,2,2022-03-10,80000
CTL285,Blue go plus m,1,2022-09-08,25000
CTL285,Blue go m,2,2022-05-25,10000
CTL285,Blue one xl,1,2022-08-18,10000
CTL285,Blue go plus m,1,2022-05-18,25000
CTL285,Blue one m,1,2022-12-11,3000
CTL285,Blue go plus m,2,2022-03-10,50000
CTL285,Blue sky m,2,2022-12-28,40000
CTL285,Blue sky m,1,2022-12-26,20000
CTL286,Blue one xl,1,2022-06-02,10000
CTL286,Blue go s,1,2022-08-01,2000
CTL286,Blue home s,1,2022-06-07,15000
CTL286,Blue go plus l,1,2022-01-23,40000
CTL286,Blue go m,2,2022-09-05,10000
CTL286,Blue go xxl,2,2022-04-15,70000
CTL286,Blue sky l,1,2022-12-27,35000
CTL286,Blue one s,1,2022-05-27,2000
CTL286,Blue sky m,2,2022-03-13,40000
CTL286,Blue go xl,1,2022-12-09,20000
CTL286,Blue go plus S,2,2022-12-24,30000
CTL286,Blue go s,2,2022-12-20,4000
CTL286,Blue go plus S,1,2022-01-10,15000
CTL287,Blue go xl,1,2022-08-03,20000
CTL287,Blue sky m,1,2022-04-17,20000
CTL287,Blue go xxl,2,2022-09-14,70000
CTL287,Blue sky l,1,2022-07-14,35000
CTL287,Blue go plus l,2,2022-04-04,80000
CTL287,Blue one m,1,2022-11-22,3000
CTL287,Blue one s,1,2022-01-21,2000
CTL287,Blue go plus S,2,2022-06-21,30000
CTL288,Blue go xxl,2,2022-04-29,70000
CTL288,Blue go plus m,2,2022-07-17,50000
CTL288,Blue go s,1,2022-01-13,2000
CTL288,Blue sky l,1,2022-09-17,35000
CTL288,Blue sky l,2,2022-01-09,70000
CTL288,Blue go l,2,2022-08-08,20000
CTL288,Blue go l,1,2022-10-24,10000
CTL288,Blue go plus m,2,2022-08-17,50000
CTL288,Blue go plus S,2,2022-07-14,30000
CTL288,Blue go l,1,2022-11-05,10000
CTL288,Blue go plus S,2,2022-07-02,30000
CTL288,Blue one m,1,2022-03-03,3000
CTL288,Blue home l,1,2022-12-08,40000
CTL289,Blue go plus S,2,2022-11-08,30000
CTL289,Blue go m,1,2022-06-30,5000
CTL289,Blue go xl,2,2022-07-17,40000
CTL289,Blue sky l,1,2022-11-01,35000
CTL289,Blue home s,1,2022-07-26,15000
CTL289,Blue go plus S,1,2022-01-18,15000
CTL289,Blue go xl,2,2022-03-08,40000
CTL289,Blue go l,1,2022-11-03,10000
CTL290,Blue go plus m,2,2022-12-04,50000
CTL290,Blue one s,1,2022-10-01,2000
CTL290,Blue home s,2,2022-02-02,30000
CTL290,Blue one xl,2,2022-08-22,20000
CTL290,Blue home s,2,2022-02-28,30000
CTL290,Blue go l,2,2022-04-08,20000
CTL290,Blue one l,2,2022-06-25,10000
CTL290,Blue go s,1,2022-12-11,2000
CTL290,Blue go s,2,2022-08-16,4000
CTL290,Blue go m,1,2022-07-01,5000
CTL290,Blue home m,2,2022-10-17,50000
CTL290,Blue go plus S,1,2022-12-27,15000
CTL290,Blue go xxl,1,2022-01-03,35000
CTL290,Blue sky m,1,2022-01-20,20000
CTL291,Blue go s,2,2022-03-19,4000
CTL291,Blue one s,1,2022-06-07,2000
CTL291,Blue home l,1,2022-10-26,40000
CTL291,Blue one m,1,2022-12-23,3000
CTL291,Blue go s,1,2022-03-01,2000
CTL291,Blue home l,1,2022-07-09,40000
CTL291,Blue go l,2,2022-10-21,20000
CTL291,Blue go l,2,2022-07-20,20000
CTL291,Blue home l,2,2022-09-17,80000
CTL291,Blue sky l,2,2022-03-12,70000
CTL291,Blue go plus m,2,2022-06-28,50000
